sid,id,Original Item Name,Preprocessed Item Name,category1,category2,cat1|cat2,,,,,,,,
33157,93623,日本小林 廚浴排管通(替),日本小林廚浴排管通,,,#N/A,,,,,,,,
33158,23938,Extra 木糖醇無糖口香糖-香濃密,Etra木糖醇無糖口香糖香濃密,,,#N/A,,,,,,,,
33159,2552,奢華絲絨訂製唇萃-501 粉紅蕾絲,奢華絲絨訂製唇萃粉紅蕾絲,,,#N/A,,,,,,,,
33160,76641,酪梨眼霜,酪梨眼霜,,,#N/A,,,,,,,,
33161,39521,TOM FORD設計師微霧唇膏-100 EQUUS,TOMFORD設計師微霧唇膏EQUUS,,,#N/A,,,,,,,,
33162,82939,豆腐玉子燒,豆腐玉子燒,,,#N/A,,,,,,,,
33163,84536,源廣興 正品寧波年糕,源廣興正品寧波年糕,,,#N/A,,,,,,,,
33164,73890,大甲麵本家黑芝麻麵 300G,大甲麵本家黑芝麻麵G,,,#N/A,,,,,,,,
33165,47841,Valor70%薄荷黑巧克力片100g,Valor薄荷黑巧克力片g,,,#N/A,,,,,,,,
33166,27163,泰北香辣豬,泰北香辣豬,,,#N/A,,,,,,,,
33167,26323,NS1123-TJ-EL,NSTJEL,,,#N/A,,,,,,,,
33168,71622,MCDONALDS(麥當勞)||喫茶,MCDONALDS||喫茶,,,#N/A,,,,,,,,
33169,20357,喜饌原味雪茄蛋捲,喜饌原味雪茄蛋捲,,,#N/A,,,,,,,,
33170,52033,Kracie果香研究所小達人創意DIY18g,Kracie果香研究所小達人創意DIYg,,,#N/A,,,,,,,,
33171,3078,厚切豬排特濃豚骨拉麵,厚切豬排特濃豚骨拉麵,,,#N/A,,,,,,,,
33172,79759,紅心芭樂(2L)O,紅心芭樂O,,,#N/A,,,,,,,,
33173,18311,SAKI水蜜桃果汁180ML,SAKI水蜜桃果汁ML,,,#N/A,,,,,,,,
33174,83327,Ora2極緻淨白牙膏-薰衣草100g,Ora極緻淨白牙膏薰衣草g,,,#N/A,,,,,,,,
33175,79548,法瑞琦芝麻風味植物優格飲300g,法瑞琦芝麻風味植物優格飲g,,,#N/A,,,,,,,,
33176,22889,蕃茄牛肉麵,蕃茄牛肉麵,,,#N/A,,,,,,,,
33177,80747,赤穗荒波鹽-含鹽鹵150g,赤穗荒波鹽含鹽鹵g,,,#N/A,,,,,,,,
33178,63225,(當)盛香珍楓糖腰果,盛香珍楓糖腰果,,,#N/A,,,,,,,,
33179,102431,(吊)鄧師傅玫瑰油雞,鄧師傅玫瑰油雞,,,#N/A,,,,,,,,
33180,94120,可果美蕃茄醬,可果美蕃茄醬,,,#N/A,,,,,,,,
33181,63229,波蜜果菜汁TP330,波蜜果菜汁TP,,,#N/A,,,,,,,,
33182,57286,炸白身魚,炸白身魚,,,#N/A,,,,,,,,
33183,74178,有樂迷你雷神72%巧克力餅乾154g,有樂迷你雷神巧克力餅乾g,,,#N/A,,,,,,,,
33184,13976,安心肉雞清腿切,安心肉雞清腿切,,,#N/A,,,,,,,,
33185,78283,瑞士蓮經典榛果牛奶巧克力,瑞士蓮經典榛果牛奶巧克力,,,#N/A,,,,,,,,
33186,85666,聖沛黎洛紅橙味氣泡水,聖沛黎洛紅橙味氣泡水,,,#N/A,,,,,,,,
33187,93297,瑞吉諾綜合芥末胡椒鹽調味料 175G,瑞吉諾綜合芥末胡椒鹽調味料G,,,#N/A,,,,,,,,
33188,41566,中島鮮魚,中島鮮魚,,,#N/A,,,,,,,,
33189,102566,日本青森富士蘋果禮盒,日本青森富士蘋果禮盒,,,#N/A,,,,,,,,
33190,96701,DEWS潤活保濕露乳組-輕潤,DEWS潤活保濕露乳組輕潤,,,#N/A,,,,,,,,
33191,52380,松稜滷味,松稜滷味,,,#N/A,,,,,,,,
33192,96396,GIORGIO ARMANI(化妝品)||化妝品,GIORGIOARMANI||化妝品,,,#N/A,,,,,,,,
33193,83840,20元糖果,元糖果,,,#N/A,,,,,,,,
33194,33856,東方空間,東方空間,,,#N/A,,,,,,,,
33195,57595,高森日式燒炒麵3入474g,高森日式燒炒麵入g,,,#N/A,,,,,,,,
33196,13571,香奈兒3.5-DA彈力,香奈兒DA彈力,,,#N/A,,,,,,,,
33197,66898,22MD_潔淨慕,MD_潔淨慕,,,#N/A,,,,,,,,
33198,30803,皇嘉王室御用橄欖油100ml(Arbe),皇嘉王室御用橄欖油ml,,,#N/A,,,,,,,,
33199,50890,(A)草莓奶霜軟法麵包,草莓奶霜軟法麵包,,,#N/A,,,,,,,,
33200,35079,和麵點心餅乾胡椒鹽風味60g,和麵點心餅乾胡椒鹽風味g,,,#N/A,,,,,,,,
33201,70707,*露特 覆盆莓牛奶巧克力 100G,露特覆盆莓牛奶巧克力G,,,#N/A,,,,,,,,
33202,49727,10MOIS||嬰兒用品、服飾,MOIS||嬰兒用品、服飾,,,#N/A,,,,,,,,
33203,38834,密保諾密實袋 中25p,密保諾密實袋中p,,,#N/A,,,,,,,,
33204,95249,北日本奢華蘿蔓酥115.2g,北日本奢華蘿蔓酥g,,,#N/A,,,,,,,,
33205,4467,ROYCE’ 保冷袋,ROYCE’保冷袋,,,#N/A,,,,,,,,
33206,17766,筍絲蛤蜊(湯),筍絲蛤蜊,,,#N/A,,,,,,,,
33207,85660,iseLect阿薩姆奶茶PET550(四入),iseLect阿薩姆奶茶PET,,,#N/A,,,,,,,,
33208,694,悅氏礦泉水 600ml,悅氏礦泉水ml,,,#N/A,,,,,,,,
33209,65458,聖沛黎洛氣泡礦泉水 750ML(玻),聖沛黎洛氣泡礦泉水ML,,,#N/A,,,,,,,,
33210,71592,桐德黑豬細絞肉,桐德黑豬細絞肉,,,#N/A,,,,,,,,
33211,20979,湯鍋,湯鍋,,,#N/A,,,,,,,,
33212,45950,義大利COPPOLA扁豆 400G,義大利COPPOLA扁豆G,,,#N/A,,,,,,,,
33213,85625,天然谷纖穀派(蜂蜜燕麥) 210G,天然谷纖穀派G,,,#N/A,,,,,,,,
33214,30548,*太和殿麻油雞腿麵線225G ± 3,太和殿麻油雞腿麵線G±,,,#N/A,,,,,,,,
33215,71819,興家安速小黑帽蟑螂餌劑,興家安速小黑帽蟑螂餌劑,,,#N/A,,,,,,,,
33216,30649,安心肉雞雞肉絲,安心肉雞雞肉絲,,,#N/A,,,,,,,,
33217,87301,資生堂活妍淨妝潔膚慕斯,資生堂活妍淨妝潔膚慕斯,,,#N/A,,,,,,,,
33218,100132,龜田嗨起司米果,龜田嗨起司米果,,,#N/A,,,,,,,,
33219,106723,統一布丁純奶茶,統一布丁純奶茶,,,#N/A,,,,,,,,
33220,49348,安卡蘿義大利麵-可愛動物造型 500,安卡蘿義大利麵可愛動物造型,,,#N/A,,,,,,,,
33221,26681,池上有機糙米1.5 公斤,池上有機糙米公斤,,,#N/A,,,,,,,,
33222,6889,SK-II R.N.A.超肌能緊緻「大眼」霜 15g,SKIIRNA超肌能緊緻霜g,,,#N/A,,,,,,,,
33223,62771,真好家鮮切辣椒 280g,真好家鮮切辣椒g,,,#N/A,,,,,,,,
33224,71526,舒味思伯爵紅茶風味 氣泡水,舒味思伯爵紅茶風味氣泡水,,,#N/A,,,,,,,,
33225,6663,三幸新瀉仕選米果(鹽味)127g,三幸新瀉仕選米果g,,,#N/A,,,,,,,,
33226,58301,紫晶清爽卸妝油,紫晶清爽卸妝油,,,#N/A,,,,,,,,
33227,76771,臺虎柯夢脫單(季節限定)500ml,臺虎柯夢脫單ml,,,#N/A,,,,,,,,
33228,75590,No207香奈兒伸縮式兩用眉刷,No香奈兒伸縮式兩用眉刷,,,#N/A,,,,,,,,
33229,64565,香奈兒山茶花保濕亮顏噴霧精華液,香奈兒山茶花保濕亮顏噴霧精華液,,,#N/A,,,,,,,,
33230,38587,馬瑞利(不可折),馬瑞利,,,#N/A,,,,,,,,
33231,60975,統一PP純喫茶(綠茶)481ml,統一PP純喫茶ml,,,#N/A,,,,,,,,
33232,100400,香奈兒超炫耀唇彩,香奈兒超炫耀唇彩,,,#N/A,,,,,,,,
33233,35735,香奈兒COCO晶亮水唇膏-#148 活潑,香奈兒COCO晶亮水唇膏#活潑,,,#N/A,,,,,,,,
33234,53601,高級炒泡麵,高級炒泡麵,,,#N/A,,,,,,,,
33235,94118,APOTHECARY-客林,APOTHECARY客林,,,#N/A,,,,,,,,
33236,68369,一榮和顏愛味炭烤墨魚起司,一榮和顏愛味炭烤墨魚起司,,,#N/A,,,,,,,,
33237,37713,SANRA木柄豚毛洗杯刷,SANRA木柄豚毛洗杯刷,,,#N/A,,,,,,,,
33238,88309,Lays樂事瑞士香濃起司(袋),Lays樂事瑞士香濃起司,,,#N/A,,,,,,,,
33239,8066,*LIKING 萬聖糖果束口袋 10,LIKING萬聖糖果束口袋,,,#N/A,,,,,,,,
33240,99111,黑糖梅 280G,黑糖梅G,,,#N/A,,,,,,,,
33241,86662,養樂多,養樂多,,,#N/A,,,,,,,,
33242,47332,東鳩蠟筆小新檸檬餅,東鳩蠟筆小新檸檬餅,,,#N/A,,,,,,,,
33243,70218,囍瑞100%純天然蘋果汁1l,囍瑞純天然蘋果汁l,,,#N/A,,,,,,,,
33244,34398,梅之匠梅片,梅之匠梅片,,,#N/A,,,,,,,,
33245,78268,屏大香菇素蠔油300ml,屏大香菇素蠔油ml,,,#N/A,,,,,,,,
33246,46675,吐司,吐司,,,#N/A,,,,,,,,
33247,77719,經典面膜三件組,經典面膜三件組,,,#N/A,,,,,,,,
33248,88079,可果美蕃茄醬300g,可果美蕃茄醬g,,,#N/A,,,,,,,,
33249,74760,HARIO||瓷器玻璃,HARIO||瓷器玻璃,,,#N/A,,,,,,,,
33250,85262,木瓜,木瓜,,,#N/A,,,,,,,,
33251,43344,老楊鹹蛋黃魚皮-香辣風味90g,老楊鹹蛋黃魚皮香辣風味g,,,#N/A,,,,,,,,
33252,89771,信州 青木善光寺生味噌 赤,信州青木善光寺生味噌赤,,,#N/A,,,,,,,,
33253,14067,Perfume Dance,PerfumeDance,,,#N/A,,,,,,,,
33254,50366,酷比特櫻桃酒心巧克力心型禮盒125g,酷比特櫻桃酒心巧克力心型禮盒g,,,#N/A,,,,,,,,
33255,53189,琣伯莉蜜橘米蘭餅,琣伯莉蜜橘米蘭餅,,,#N/A,,,,,,,,
33256,18291,垣乃花多良間島黑糖250g,垣乃花多良間島黑糖g,,,#N/A,,,,,,,,
33257,24917,葵米-葵米珍珠,葵米葵米珍珠,,,#N/A,,,,,,,,
33258,90257,(A)77乳加,乳加,,,#N/A,,,,,,,,
33259,57350,新疆孜然碳烤粉 200g,新疆孜然碳烤粉g,,,#N/A,,,,,,,,
33260,79816,豪德3入鮪魚罐-無油低脂(70gx3,豪德入鮪魚罐無油低脂,,,#N/A,,,,,,,,
33261,11621,大石興業||百貨商品,大石興業||百貨商品,,,#N/A,,,,,,,,
33262,24258,超優質低脂活菌鮮乳1857ml,超優質低脂活菌鮮乳ml,,,#N/A,,,,,,,,
33263,10308,安佳100g奶油,安佳g奶油,,,#N/A,,,,,,,,
33264,34988,BASILUR經典系列茶(5種口味)20入,BASILUR經典系列茶入,,,#N/A,,,,,,,,
33265,24345,午後紅茶-無糖紅茶x三眼怪典藏組 5,午後紅茶無糖紅茶三眼怪典藏組,,,#N/A,,,,,,,,
33266,23661,北日本草莓巧克力帆船餅乾55g,北日本草莓巧克力帆船餅乾g,,,#N/A,,,,,,,,
33267,19772,瑪麗蓮,瑪麗蓮,,,#N/A,,,,,,,,
33268,65068,葵-穗之國茶蕎麥麵240g,葵穗之國茶蕎麥麵g,,,#N/A,,,,,,,,
33269,62351,愛乾淨有機潔顏油,愛乾淨有機潔顏油,,,#N/A,,,,,,,,
33270,53217,奢華緞面水光染唇釉-612愛戀橙迷,奢華緞面水光染唇釉愛戀橙迷,,,#N/A,,,,,,,,
33271,8073,鈴木榮光堂日東皇家奶茶風味糖70g,鈴木榮光堂日東皇家奶茶風味糖g,,,#N/A,,,,,,,,
33272,96635,晶采絲柔蜜粉,晶采絲柔蜜粉,,,#N/A,,,,,,,,
33273,83951,16-8735 幸福自在系列無痕包覆內衣-霧綠色AH-70-C,幸福自在系列無痕包覆內衣霧綠色AHC,,,#N/A,,,,,,,,
33274,50515,好媽媽 芹菜荸薺貢丸250±10克,好媽媽芹菜荸薺貢丸±克,,,#N/A,,,,,,,,
33275,21680,星光蜜粉餅-AL,星光蜜粉餅AL,,,#N/A,,,,,,,,
33276,97882,蟲草花猴頭菇雞湯,蟲草花猴頭菇雞湯,,,#N/A,,,,,,,,
33277,3482,NO.NO.HOUSE||飾品、配件雜貨類,NONOHOUSE||飾品、配件雜貨類,,,#N/A,,,,,,,,
33278,29809,餅乾季節,餅乾季節,,,#N/A,,,,,,,,
33279,60839,紐西蘭香梨,紐西蘭香梨,,,#N/A,,,,,,,,
33280,14076,日清炸雞粉100g-香蒜醬油味,日清炸雞粉g香蒜醬油味,,,#N/A,,,,,,,,
33281,60372,海鮮湯麵(員工),海鮮湯麵,,,#N/A,,,,,,,,
33282,41700,卡薩諾瓦巴薩米克葡萄醋 粉紅玫瑰 陳,卡薩諾瓦巴薩米克葡萄醋粉紅玫瑰陳,,,#N/A,,,,,,,,
33283,63799,噯仙堂有機紅棗60g,噯仙堂有機紅棗g,,,#N/A,,,,,,,,
33284,67666,星耀紐約8色眼彩,星耀紐約色眼彩,,,#N/A,,,,,,,,
33285,88323,安傑伊有限||12F催現(日本),安傑伊有限||F催現,,,#N/A,,,,,,,,
33286,65383,台灣農林 亮澄菊香烏龍650ml,台灣農林亮澄菊香烏龍ml,,,#N/A,,,,,,,,
33287,62413,妮爽萊姆精油食器洗劑,妮爽萊姆精油食器洗劑,,,#N/A,,,,,,,,
33288,85592,彩虹面膜五件組,彩虹面膜五件組,,,#N/A,,,,,,,,
33289,86237,E002505-D-5G-80,EDG,,,#N/A,,,,,,,,
33290,49751,Hoya植物肉乾-泰式檸檬風味50G,Hoya植物肉乾泰式檸檬風味G,,,#N/A,,,,,,,,
33291,67727,21MD 極量緊,MD極量緊,,,#N/A,,,,,,,,
33292,91694,7.檸檬雞套餐,檸檬雞套餐,,,#N/A,,,,,,,,
33293,83457,太冠均一價49元,太冠均一價元,,,#N/A,,,,,,,,
33294,71089,韓式小雞麵(辣味)袋裝,韓式小雞麵袋裝,,,#N/A,,,,,,,,
33295,70782,魔爪芒果狂歡能量碳酸飲料CAN355,魔爪芒果狂歡能量碳酸飲料CAN,,,#N/A,,,,,,,,
33296,60994,佳豆 生揚,佳豆生揚,,,#N/A,,,,,,,,
33297,5455,黑胡椒粉鐵罐裝3oz,黑胡椒粉鐵罐裝oz,,,#N/A,,,,,,,,
33298,105545,21AP 奇蹟緊,AP奇蹟緊,,,#N/A,,,,,,,,
33299,15015,NATURAL PARK 加拿大楓糖,NATURALPARK加拿大楓糖,,,#N/A,,,,,,,,
33300,51916,韓國海苔12入54g,韓國海苔入g,,,#N/A,,,,,,,,
33301,49589,嬪婷,嬪婷,,,#N/A,,,,,,,,
33302,41417,鮮魚( 其他2) MC,鮮魚MC,,,#N/A,,,,,,,,
33303,94869,歐特家博士黑巧克力布朗尼蛋糕預拌粉,歐特家博士黑巧克力布朗尼蛋糕預拌粉,,,#N/A,,,,,,,,
33304,18467,TJ5%特級松露醬 90G,TJ特級松露醬G,,,#N/A,,,,,,,,
33305,80441,台鹽海洋離子水1.5L,台鹽海洋離子水L,,,#N/A,,,,,,,,
33306,34508,愛戀草莓甜甜圈,愛戀草莓甜甜圈,,,#N/A,,,,,,,,
33307,81636,瑞士蓮經典榛果牛奶巧克力片 100G,瑞士蓮經典榛果牛奶巧克力片G,,,#N/A,,,,,,,,
33308,84358,Kisses 大水滴巧酥白巧克,Kisses大水滴巧酥白巧克,,,#N/A,,,,,,,,
33309,20834,KERASTASE 粉漾芯生髮浴 250ml,KERASTASE粉漾芯生髮浴ml,,,#N/A,,,,,,,,
33310,79990,寶幸沙丁魚罐-味噌煮100g,寶幸沙丁魚罐味噌煮g,,,#N/A,,,,,,,,
33311,21253,YOKU MOKU虎年限定迎春禮盒,YOKUMOKU虎年限定迎春禮盒,,,#N/A,,,,,,,,
33312,103410,紐西蘭100%花生抹醬-顆粒 235,紐西蘭花生抹醬顆粒,,,#N/A,,,,,,,,
33313,58362,水美人小屋||女裝特賣,水美人小屋||女裝特賣,,,#N/A,,,,,,,,
33314,96684,SNYDER’S 蝴蝶餅-蜂蜜芥末,SNYDER’S蝴蝶餅蜂蜜芥末,,,#N/A,,,,,,,,
33315,101202,馬修嚴選蔗香堅果烤燕麥優格117g,馬修嚴選蔗香堅果烤燕麥優格g,,,#N/A,,,,,,,,
33316,460,ASAHI 奢榨果實酒-奇異果風味,ASAHI奢榨果實酒奇異果風味,,,#N/A,,,,,,,,
33317,107171,WINAPPLE凱燄辣椒粉 50G,WINAPPLE凱燄辣椒粉G,,,#N/A,,,,,,,,
33318,9861,資生堂完美水潤卸粧乳,資生堂完美水潤卸粧乳,,,#N/A,,,,,,,,
33319,52581,超進化肌因活性安瓶20ml,超進化肌因活性安瓶ml,,,#N/A,,,,,,,,
33320,20140,AIKEN萬丹紅紅豆水540ML,AIKEN萬丹紅紅豆水ML,,,#N/A,,,,,,,,
33321,7751,瑪伊娜嚴選特級橄欖油 500ML,瑪伊娜嚴選特級橄欖油ML,,,#N/A,,,,,,,,
33322,32703,阿江師 金門牛肉乾 椒麻 獨享包 80克,阿江師金門牛肉乾椒麻獨享包克,,,#N/A,,,,,,,,
33323,1326,21AN 極光修,AN極光修,,,#N/A,,,,,,,,
33324,67472,德國bz蘋果醋750ml,德國bz蘋果醋ml,,,#N/A,,,,,,,,
33325,38333,SANGARIA焦糖牛奶風味飲料 2,SANGARIA焦糖牛奶風味飲料,,,#N/A,,,,,,,,
33326,103866,皇家92%巧克力110g,皇家巧克力g,,,#N/A,,,,,,,,
33327,28415,迪奧逆時完美粉蕊,迪奧逆時完美粉蕊,,,#N/A,,,,,,,,
33328,56920,歐嬤阿爾卑斯高含水萊姆無花果麵包,歐嬤阿爾卑斯高含水萊姆無花果麵包,,,#N/A,,,,,,,,
33329,8300,苦橙香檸潔膚露500ml (無壓頭)-,苦橙香檸潔膚露ml,,,#N/A,,,,,,,,
33330,68528,岩塚大人味海老米果-咖哩,岩塚大人味海老米果咖哩,,,#N/A,,,,,,,,
33331,49968,ST指先強化手套 - 粉色M,ST指先強化手套粉色M,,,#N/A,,,,,,,,
33332,20179,鍋燒麵(員),鍋燒麵,,,#N/A,,,,,,,,
33333,91583,Madam Jan’s低脂希臘優格兩,MadamJan’s低脂希臘優格兩,,,#N/A,,,,,,,,
33334,80681,比利時藍舶細海鹽1000g,比利時藍舶細海鹽g,,,#N/A,,,,,,,,
33335,93985,UCC艾洛瑪黑咖啡PET525,UCC艾洛瑪黑咖啡PET,,,#N/A,,,,,,,,
33336,447,超緊顏白金 青春,超緊顏白金青春,,,#N/A,,,,,,,,
33337,101056,原味起司蛋糕,原味起司蛋糕,,,#N/A,,,,,,,,
33338,54607,VB3663-D-L8-80,VBDL,,,#N/A,,,,,,,,
33339,39598,KIKULON 優質發泡浴澡巾(黑/,KIKULON優質發泡浴澡巾,,,#N/A,,,,,,,,
33340,141,經典潤膚乳-250ML,經典潤膚乳ML,,,#N/A,,,,,,,,
33341,32692,NS6538-LP-EL,NSLPEL,,,#N/A,,,,,,,,
33342,73802,87-1945 FLORALE 邂逅牡丹系列平口褲-玫瑰粉-EEL,FLORALE邂逅牡丹系列平口褲玫瑰粉EEL,,,#N/A,,,,,,,,
33343,40514,日日食好皮蛋海陸粥450g,日日食好皮蛋海陸粥g,,,#N/A,,,,,,,,
33344,32333,御茶園-生茶,御茶園生茶,,,#N/A,,,,,,,,
33345,100158,NE1365-TJ-70,NETJ,,,#N/A,,,,,,,,
33346,50050,INLOOK||少女服飾,INLOOK||少女服飾,,,#N/A,,,,,,,,
33347,67329,黑糖黃金豆花,黑糖黃金豆花,,,#N/A,,,,,,,,
33348,17078,蓮貞豚里肌小排,蓮貞豚里肌小排,,,#N/A,,,,,,,,
33349,100553,VB3684 鋼圈-VLVL-85-D,VB鋼圈VLVLD,,,#N/A,,,,,,,,
33350,104658,SAVVY(莎薇)||國產內衣,SAVVY||國產內衣,,,#N/A,,,,,,,,
33351,49960,東尼甜玉米片,東尼甜玉米片,,,#N/A,,,,,,,,
33352,103327,專業斜角輪廓刷,專業斜角輪廓刷,,,#N/A,,,,,,,,
33353,47432,薰田,薰田,,,#N/A,,,,,,,,
33354,8649,韓華-韓華-OURHOME粥.他樓,韓華韓華OURHOME粥他樓,,,#N/A,,,,,,,,
33355,69598,抹茶風味蛋糕捲170g,抹茶風味蛋糕捲g,,,#N/A,,,,,,,,
33356,69185,PS COMPANY||國產少女服飾,PSCOMPANY||國產少女服飾,,,#N/A,,,,,,,,
33357,100130,ORO去皮切丁蕃茄400g,ORO去皮切丁蕃茄g,,,#N/A,,,,,,,,
33358,69385,綠巨人易特甜玉米,綠巨人易特甜玉米,,,#N/A,,,,,,,,
33359,29250,透光空氣感蜜粉-03,透光空氣感蜜粉,,,#N/A,,,,,,,,
33360,26126,*加拿大DARE BOLD N’ B,加拿大DAREBOLDN’B,,,#N/A,,,,,,,,
33361,11292,日本青森富士蘋果,日本青森富士蘋果,,,#N/A,,,,,,,,
33362,71801,歐嬤辣椒蒜味冷麵,歐嬤辣椒蒜味冷麵,,,#N/A,,,,,,,,
33363,80729,(A)大腸肉羹麵線,大腸肉羹麵線,,,#N/A,,,,,,,,
33364,1390,光武製？ Hi-Pis飲料棒,光武製？HiPis飲料棒,,,#N/A,,,,,,,,
33365,67443,薺菜水餃,薺菜水餃,,,#N/A,,,,,,,,
33366,21127,狗標本格章魚燒醬300g,狗標本格章魚燒醬g,,,#N/A,,,,,,,,
33367,84325,58,58,,,#N/A,,,,,,,,
33368,73458,滿點Fermipan即發酵母,滿點Fermipan即發酵母,,,#N/A,,,,,,,,
33369,265,AIGLE,AIGLE,,,#N/A,,,,,,,,
33370,48866,小棕升等無上限回饋組,小棕升等無上限回饋組,,,#N/A,,,,,,,,
33371,34655,21AN_抹茶全能金萃組,AN_抹茶全能金萃組,,,#N/A,,,,,,,,
33372,46262,花萃精油面膜-覆盆子煥活,花萃精油面膜覆盆子煥活,,,#N/A,,,,,,,,
33373,40108,SEIKO馬克杯深煎濾式咖啡10入,SEIKO馬克杯深煎濾式咖啡入,,,#N/A,,,,,,,,
33374,1717,沛綠雅小黃瓜萊姆氣泡水250ml,沛綠雅小黃瓜萊姆氣泡水ml,,,#N/A,,,,,,,,
33375,39076,光武白涼風乳酸飲料棒10入,光武白涼風乳酸飲料棒入,,,#N/A,,,,,,,,
33376,47373,光泉杯裝麥芽調味乳玉米片245ml,光泉杯裝麥芽調味乳玉米片ml,,,#N/A,,,,,,,,
33377,53873,北海大和 鮭魚芝麻香鬆,北海大和鮭魚芝麻香鬆,,,#N/A,,,,,,,,
33378,95614,晶華冠軍牛肉麵(,晶華冠軍牛肉麵,,,#N/A,,,,,,,,
33379,63267,冬之戀3合1巧克力,冬之戀合巧克力,,,#N/A,,,,,,,,
33380,38181,義大利卡地娜朵羅亞地諾蒙地普奇亞諾紅,義大利卡地娜朵羅亞地諾蒙地普奇亞諾紅,,,#N/A,,,,,,,,
33381,93888,蔥花捲,蔥花捲,,,#N/A,,,,,,,,
33382,79394,苦橙香檸潔膚露-100ml,苦橙香檸潔膚露ml,,,#N/A,,,,,,,,
33383,90621,French＇s番茄醬20oz,French＇s番茄醬oz,,,#N/A,,,,,,,,
33384,64118,久米吉 蒟蒻板,久米吉蒟蒻板,,,#N/A,,,,,,,,
33385,107008,廖心蘭乾乾脆脆椒麻80g,廖心蘭乾乾脆脆椒麻g,,,#N/A,,,,,,,,
33386,63898,光泉OAT燕麥奶375ml,光泉OAT燕麥奶ml,,,#N/A,,,,,,,,
33387,4807,川中燒肉醬-檸檬＆橄欖風味180ml,川中燒肉醬檸檬＆橄欖風味ml,,,#N/A,,,,,,,,
33388,56926,Aohata白桃果醬(無蔗糖)250,Aohata白桃果醬,,,#N/A,,,,,,,,
33389,105147,水光草保濕凝凍5,水光草保濕凝凍,,,#N/A,,,,,,,,
33390,33716,11-1772 智能貼合系列 包覆無鋼圈 -知性裸-M,智能貼合系列包覆無鋼圈知性裸M,,,#N/A,,,,,,,,
33391,26574,Furuta BITTER巧克力45g,FurutaBITTER巧克力g,,,#N/A,,,,,,,,
33392,94372,特潤奶霜唇膏-#909杏仁烤茶,特潤奶霜唇膏#杏仁烤茶,,,#N/A,,,,,,,,
33393,107147,紅布朗100%台灣香檬原汁 300C,紅布朗台灣香檬原汁C,,,#N/A,,,,,,,,
33394,44754,伊藤園健康麥茶2L,伊藤園健康麥茶L,,,#N/A,,,,,,,,
33395,9804,盛田 鰹魚麵味露-2倍濃縮,盛田鰹魚麵味露倍濃縮,,,#N/A,,,,,,,,
33396,96583,農心辛辣香菇拉麵75g,農心辛辣香菇拉麵g,,,#N/A,,,,,,,,
33397,37803,伊藤園好喝綠茶粉32g,伊藤園好喝綠茶粉g,,,#N/A,,,,,,,,
33398,88875,雀巢美祿穀物棒,雀巢美祿穀物棒,,,#N/A,,,,,,,,
33399,30951,C.E.J,CEJ,,,#N/A,,,,,,,,
33400,36117,山內珍味甘栗,山內珍味甘栗,,,#N/A,,,,,,,,
33401,14333,奧地利快樂牛乾酪cream 120g,奧地利快樂牛乾酪creamg,,,#N/A,,,,,,,,
33402,30915,LUNASOL水,LUNASOL水,,,#N/A,,,,,,,,
33403,81498,NICHI20袋飯友-4種類,NICHI袋飯友種類,,,#N/A,,,,,,,,
33404,7208,中卷+牛豬肉醬燒,中卷牛豬肉醬燒,,,#N/A,,,,,,,,
33405,69821,九鬼二度焙煎芝麻粉-白,九鬼二度焙煎芝麻粉白,,,#N/A,,,,,,,,
33406,89309,特選鮮甜蟹腳肉,特選鮮甜蟹腳肉,,,#N/A,,,,,,,,
33407,49255,荷蘭Frico煙燻乾酪100g,荷蘭Frico煙燻乾酪g,,,#N/A,,,,,,,,
33408,73213,植萃藍鑽修護激萃 -50ml,植萃藍鑽修護激萃ml,,,#N/A,,,,,,,,
33409,67037,法國BEILLEVAIRE塔米埃乾酪,法國BEILLEVAIRE塔米埃乾酪,,,#N/A,,,,,,,,
33410,85237,梅好-梅好-他樓,梅好梅好他樓,,,#N/A,,,,,,,,
33411,68309,義大利COPPOLA鷹嘴豆 400G,義大利COPPOLA鷹嘴豆G,,,#N/A,,,,,,,,
33412,96470,LES ENPHANTS-麗嬰房-用品,LESENPHANTS麗嬰房用品,,,#N/A,,,,,,,,
33413,227,男梅糖,男梅糖,,,#N/A,,,,,,,,
33414,56542,北歐風矽膠刮刀(S/藍),北歐風矽膠刮刀,,,#N/A,,,,,,,,
33415,29866,光泉蘋果調味乳290ML,光泉蘋果調味乳ML,,,#N/A,,,,,,,,
33416,403,黃豆芽,黃豆芽,,,#N/A,,,,,,,,
33417,74183,TOMICA汽車軟糖(附玩具),TOMICA汽車軟糖,,,#N/A,,,,,,,,
33418,65454,義美豆奶紅茶,義美豆奶紅茶,,,#N/A,,,,,,,,
33419,6337,香奈兒斜紋軟呢腮紅-#10粉紅,香奈兒斜紋軟呢腮紅#粉紅,,,#N/A,,,,,,,,
33420,27959,秘魯紅地球葡萄,秘魯紅地球葡萄,,,#N/A,,,,,,,,
33421,37530,囍瑞100%純天然蘋果汁200ml,囍瑞純天然蘋果汁ml,,,#N/A,,,,,,,,
33422,36523,宰源激安殿堂竹鹽海苔54g,宰源激安殿堂竹鹽海苔g,,,#N/A,,,,,,,,
33423,95703,E002507 風格自在系列 涼感無痕中腰平口內褲-青石綠-M,E風格自在系列涼感無痕中腰平口內褲青石綠M,,,#N/A,,,,,,,,
